user_id,persona,date,merchant,item,kategori,qty,nominal,total_harga,payment_method,combined_text,spending_level,month,day_name,is_weekend,hour,time_category,item_length,word_count,is_digital_payment
U002,karyawan,2025-08-07 07:39:00,gojek,goride,transport,1,24731,24731,QRIS,gojek goride,low,8,Thursday,0,7,morning,6,2,1
U002,karyawan,2025-08-07 12:40:00,playstation store,voucher psn indonesia,hiburan,1,141121,141121,DANA,playstation store voucher psn indonesia,medium,8,Thursday,0,12,afternoon,21,5,1
U002,karyawan,2025-08-07 19:55:00,miniso,miniso sandal monokrom dewasa anti selip kamar mandi 37 44 pria wanita sendal,belanja,1,51928,51928,QRIS,miniso miniso sandal monokrom dewasa anti selip kamar mandi 37 44 pria wanita sendal,medium,8,Thursday,0,19,night,77,14,1
U003,mahasiswa,2025-08-08 00:43:00,superindo,minyak goreng bimoli 2l,makanan & minuman,1,42749,42749,DANA,superindo minyak goreng bimoli 2l,low,8,Friday,0,0,night,23,5,1
U004,ibu_rumah_tangga,2025-08-08 00:47:00,k24,vitamin b comp marin tablet,kesehatan,1,1487,1487,GoPay,k24 vitamin b comp marin tablet,low,8,Friday,0,0,night,27,6,1
U004,ibu_rumah_tangga,2025-08-08 01:21:00,smartfren,unlimited nonstop,tagihan & utilitas,1,95174,95174,DANA,smartfren unlimited nonstop,medium,8,Friday,0,1,night,17,3,1
U005,anak_sultan,2025-08-08 01:36:00,miniso,miniso masker wajah serum sheet mask peel off nature hydrate face mask organik wanita pelembab kencang lembab sehat,belanja,1,10193,10193,Cash,miniso miniso masker wajah serum sheet mask peel off nature hydrate face mask organik wanita pelembab kencang lembab sehat,low,8,Friday,0,1,night,115,19,0
U005,anak_sultan,2025-08-08 03:07:00,netflix,langganan netflix mobile,hiburan,1,54350,54350,OVO,netflix langganan netflix mobile,medium,8,Friday,0,3,night,24,4,1
U003,mahasiswa,2025-08-08 08:05:00,trendyfashion,pulpen gel hitam premium quality,pendidikan,1,46106,46106,QRIS,trendyfashion pulpen gel hitam premium quality,low,8,Friday,0,8,morning,32,6,1
U004,ibu_rumah_tangga,2025-08-08 10:20:00,k24,vitamin b comp kf tablet,kesehatan,1,2940,2940,GoPay,k24 vitamin b comp kf tablet,low,8,Friday,0,10,morning,24,6,1
U001,anak_kos,2025-08-08 12:43:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,3,31849,95547,QRIS,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,medium,8,Friday,0,12,afternoon,116,18,1
U001,anak_kos,2025-08-08 13:48:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,4,30685,122740,QRIS,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,medium,8,Friday,0,13,afternoon,116,18,1
U002,karyawan,2025-08-08 14:40:00,miniso,miniso tas selempang wanita multifungsi handbag totebag jinjing segitiga sling bag pesta model tas terbaru 2021 simple v,belanja,2,65292,130584,Cash,miniso miniso tas selempang wanita multifungsi handbag totebag jinjing segitiga sling bag pesta model tas terbaru 2021 simple v,medium,8,Friday,0,14,afternoon,120,19,0
U001,anak_kos,2025-08-08 22:14:00,superindo,minyak goreng bimoli 2l,makanan & minuman,2,44354,88708,Cash,superindo minyak goreng bimoli 2l,medium,8,Friday,0,22,night,23,5,0
U001,anak_kos,2025-08-09 00:23:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,3,95942,287826,Debit Card,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,8,Saturday,1,0,night,90,16,0
U004,ibu_rumah_tangga,2025-08-09 01:10:00,k24,h booster sirup 50ml,kesehatan,1,23888,23888,OVO,k24 h booster sirup 50ml,low,8,Saturday,1,1,night,20,5,1
U002,karyawan,2025-08-09 01:45:00,transjogja,tiket bus transjogja,transport,1,3554,3554,DANA,transjogja tiket bus transjogja,low,8,Saturday,1,1,night,20,4,1
U005,anak_sultan,2025-08-09 04:49:00,warmindo,es teh manis,makanan & minuman,1,7672,7672,OVO,warmindo es teh manis,low,8,Saturday,1,4,night,12,4,1
U004,ibu_rumah_tangga,2025-08-09 05:22:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,1,102979,102979,Cash,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,medium,8,Saturday,1,5,morning,90,16,0
U003,mahasiswa,2025-08-09 07:48:00,fotokopi jaya,fotokopi dokumen,pendidikan,1,3168,3168,DANA,fotokopi jaya fotokopi dokumen,low,8,Saturday,1,7,morning,16,4,1
U004,ibu_rumah_tangga,2025-08-09 08:57:00,miniso,miniso sisir rambut wanita hair brush massage comb anti static comb,kebutuhan rumah,2,19483,38966,OVO,miniso miniso sisir rambut wanita hair brush massage comb anti static comb,low,8,Saturday,1,8,morning,67,12,1
U005,anak_sultan,2025-08-09 10:21:00,spotify,spotify premium individual,hiburan,1,64879,64879,QRIS,spotify spotify premium individual,medium,8,Saturday,1,10,morning,26,4,1
U005,anak_sultan,2025-08-09 12:42:00,superindo,nugget fiesta,makanan & minuman,1,31971,31971,OVO,superindo nugget fiesta,low,8,Saturday,1,12,afternoon,13,3,1
U003,mahasiswa,2025-08-09 12:49:00,bluebird,taksi bluebird,transport,1,82159,82159,DANA,bluebird taksi bluebird,medium,8,Saturday,1,12,afternoon,14,3,1
U003,mahasiswa,2025-08-09 18:39:00,fotokopi jaya,fotokopi dokumen,pendidikan,1,3056,3056,DANA,fotokopi jaya fotokopi dokumen,low,8,Saturday,1,18,evening,16,4,1
U004,ibu_rumah_tangga,2025-08-09 21:30:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,5,103030,515150,Cash,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,8,Saturday,1,21,night,74,14,0
U001,anak_kos,2025-08-10 07:43:00,aqua,isi ulang galon,kebutuhan rumah,1,19997,19997,GoPay,aqua isi ulang galon,low,8,Sunday,1,7,morning,15,4,1
U001,anak_kos,2025-08-10 14:47:00,gacoan,paket combat mie gacoan 4,makanan & minuman,2,44414,88828,DANA,gacoan paket combat mie gacoan 4,medium,8,Sunday,1,14,afternoon,25,6,1
U002,karyawan,2025-08-10 17:50:00,eparking,bayar parkir digital,transport,1,5352,5352,QRIS,eparking bayar parkir digital,low,8,Sunday,1,17,evening,20,4,1
U002,karyawan,2025-08-10 18:59:00,cgv,tiket bioskop sweetbox,hiburan,1,93310,93310,Cash,cgv tiket bioskop sweetbox,medium,8,Sunday,1,18,evening,22,4,0
U002,karyawan,2025-08-10 23:55:00,superindo,minyak goreng bimoli 2l,makanan & minuman,1,40301,40301,DANA,superindo minyak goreng bimoli 2l,low,8,Sunday,1,23,night,23,5,1
U004,ibu_rumah_tangga,2025-08-11 03:12:00,laundry express,cuci setrika,kebutuhan rumah,5,30071,150355,Cash,laundry express cuci setrika,medium,8,Monday,0,3,night,12,4,0
U001,anak_kos,2025-08-11 09:22:00,miniso,miniso matras yoga mat anti slip senam yoga gym matrass fitness karpet matras alat olahraga,kebutuhan rumah,5,114606,573030,GoPay,miniso miniso matras yoga mat anti slip senam yoga gym matrass fitness karpet matras alat olahraga,high,8,Monday,0,9,morning,91,16,1
U002,karyawan,2025-08-11 10:35:00,parkir plaza,parkir mobil,transport,1,9317,9317,OVO,parkir plaza parkir mobil,low,8,Monday,0,10,morning,12,4,1
U002,karyawan,2025-08-11 11:23:00,miniso,miniso parfum wanita 30ml dreamland eau de toilette lady perfumes tahan lama,belanja,3,59804,179412,DANA,miniso miniso parfum wanita 30ml dreamland eau de toilette lady perfumes tahan lama,medium,8,Monday,0,11,afternoon,76,13,1
U005,anak_sultan,2025-08-11 16:02:00,miniso,miniso marvel tas selempang crossbody bag fashion untuk sekolah dan bepergian ironman spiderman,belanja,1,123849,123849,DANA,miniso miniso marvel tas selempang crossbody bag fashion untuk sekolah dan bepergian ironman spiderman,medium,8,Monday,0,16,evening,95,14,1
U005,anak_sultan,2025-08-11 16:12:00,superindo,beras ramos 5kg,makanan & minuman,2,70028,140056,Debit Card,superindo beras ramos 5kg,medium,8,Monday,0,16,evening,15,4,0
U004,ibu_rumah_tangga,2025-08-11 18:29:00,telkomsel,paket internet 25gb,tagihan & utilitas,1,77690,77690,DANA,telkomsel paket internet 25gb,medium,8,Monday,0,18,evening,19,4,1
U004,ibu_rumah_tangga,2025-08-11 20:27:00,supradyn indonesia,supradyn vitamin c effervescent,kesehatan,1,58773,58773,OVO,supradyn indonesia supradyn vitamin c effervescent,medium,8,Monday,0,20,night,31,6,1
U002,karyawan,2025-08-11 21:30:00,playstation store,voucher psn indonesia,hiburan,1,151962,151962,OVO,playstation store voucher psn indonesia,medium,8,Monday,0,21,night,21,5,1
U002,karyawan,2025-08-12 01:20:00,shell,shell super,transport,1,148806,148806,DANA,shell shell super,medium,8,Tuesday,0,1,night,11,3,1
U003,mahasiswa,2025-08-12 05:51:00,print station,print warna a4,pendidikan,1,4889,4889,GoPay,print station print warna a4,low,8,Tuesday,0,5,morning,14,5,1
U004,ibu_rumah_tangga,2025-08-12 16:37:00,k24,vidoran gummy vitamin c,kesehatan,1,17862,17862,Cash,k24 vidoran gummy vitamin c,low,8,Tuesday,0,16,evening,23,5,0
U004,ibu_rumah_tangga,2025-08-12 22:38:00,k24,inavitamax vitamin c kapsul,kesehatan,1,162166,162166,Cash,k24 inavitamax vitamin c kapsul,medium,8,Tuesday,0,22,night,27,5,0
U002,karyawan,2025-08-13 00:29:00,netflix,langganan netflix mobile,hiburan,1,59094,59094,Debit Card,netflix langganan netflix mobile,medium,8,Wednesday,0,0,night,24,4,0
U002,karyawan,2025-08-13 00:43:00,miniso,miniso diffuser humidifier mist purifier pelembab kipas kw jsq11 cool pelembab udara,belanja,3,141505,424515,Debit Card,miniso miniso diffuser humidifier mist purifier pelembab kipas kw jsq11 cool pelembab udara,high,8,Wednesday,0,0,night,84,13,0
U001,anak_kos,2025-08-13 04:22:00,miniso,miniso memory foam u shape bantal leher mickey mouse,kebutuhan rumah,4,103791,415164,QRIS,miniso miniso memory foam u shape bantal leher mickey mouse,high,8,Wednesday,0,4,night,52,10,1
U003,mahasiswa,2025-08-13 06:17:00,fotokopi jaya,fotokopi dokumen,pendidikan,1,3114,3114,DANA,fotokopi jaya fotokopi dokumen,low,8,Wednesday,0,6,morning,16,4,1
U004,ibu_rumah_tangga,2025-08-13 08:10:00,le minerale,galon air mineral,kebutuhan rumah,5,19104,95520,DANA,le minerale galon air mineral,medium,8,Wednesday,0,8,morning,17,5,1
U002,karyawan,2025-08-13 12:24:00,netflix,langganan netflix mobile,hiburan,1,49336,49336,Debit Card,netflix langganan netflix mobile,low,8,Wednesday,0,12,afternoon,24,4,0
U002,karyawan,2025-08-13 12:31:00,kai access,tiket kereta ekonomi,transport,1,135664,135664,QRIS,kai access tiket kereta ekonomi,medium,8,Wednesday,0,12,afternoon,20,5,1
U001,anak_kos,2025-08-13 13:01:00,superindo,beras ramos 5kg,makanan & minuman,2,62615,125230,QRIS,superindo beras ramos 5kg,medium,8,Wednesday,0,13,afternoon,15,4,1
U001,anak_kos,2025-08-13 21:29:00,superindo,nugget fiesta,makanan & minuman,2,31947,63894,DANA,superindo nugget fiesta,medium,8,Wednesday,0,21,night,13,3,1
U003,mahasiswa,2025-08-13 22:41:00,fotokopi kampus,print hitam putih,pendidikan,1,535,535,Debit Card,fotokopi kampus print hitam putih,low,8,Wednesday,0,22,night,17,5,0
U002,karyawan,2025-08-14 04:41:00,miniso,miniso marvel tas selempang crossbody bag fashion untuk sekolah dan bepergian ironman spiderman,belanja,2,132989,265978,GoPay,miniso miniso marvel tas selempang crossbody bag fashion untuk sekolah dan bepergian ironman spiderman,high,8,Thursday,0,4,night,95,14,1
U004,ibu_rumah_tangga,2025-08-14 09:46:00,k24,vidoran gummy vitamin c,kesehatan,1,16200,16200,Cash,k24 vidoran gummy vitamin c,low,8,Thursday,0,9,morning,23,5,0
U005,anak_sultan,2025-08-14 12:33:00,timezone,top up kartu game,hiburan,1,109989,109989,DANA,timezone top up kartu game,medium,8,Thursday,0,12,afternoon,17,5,1
U005,anak_sultan,2025-08-14 13:23:00,miniso,miniso offical parfum wanita charming jasmine lady perfume,belanja,2,43217,86434,Debit Card,miniso miniso offical parfum wanita charming jasmine lady perfume,medium,8,Thursday,0,13,afternoon,58,9,0
U002,karyawan,2025-08-14 13:40:00,eparking,bayar parkir digital,transport,1,5274,5274,OVO,eparking bayar parkir digital,low,8,Thursday,0,13,afternoon,20,4,1
U003,mahasiswa,2025-08-14 13:49:00,print station,print warna a4,pendidikan,1,5286,5286,Debit Card,print station print warna a4,low,8,Thursday,0,13,afternoon,14,5,0
U004,ibu_rumah_tangga,2025-08-14 15:41:00,shopeepay,bayar tagihan listrik,tagihan & utilitas,1,217802,217802,DANA,shopeepay bayar tagihan listrik,high,8,Thursday,0,15,evening,21,4,1
U003,mahasiswa,2025-08-14 17:00:00,shopee official store,buku catatan a5 premium quality,pendidikan,1,60629,60629,OVO,shopee official store buku catatan a5 premium quality,medium,8,Thursday,0,17,evening,31,8,1
U001,anak_kos,2025-08-14 22:13:00,superindo,apel fuji 1kg,makanan & minuman,2,48656,97312,DANA,superindo apel fuji 1kg,medium,8,Thursday,0,22,night,13,4,1
U005,anak_sultan,2025-08-14 22:44:00,miniso,miniso boneka karangan bunga bayi lucu imut tidur natal garland doll hadiah anak,belanja,1,75510,75510,QRIS,miniso miniso boneka karangan bunga bayi lucu imut tidur natal garland doll hadiah anak,medium,8,Thursday,0,22,night,80,14,1
U002,karyawan,2025-08-14 23:45:00,traveloka,tiket pesawat domestik,transport,1,770253,770253,GoPay,traveloka tiket pesawat domestik,high,8,Thursday,0,23,night,22,4,1
U001,anak_kos,2025-08-15 02:29:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,1,104811,104811,QRIS,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,medium,8,Friday,0,2,night,90,16,1
U002,karyawan,2025-08-15 03:19:00,transjogja,tiket bus transjogja,transport,1,3597,3597,QRIS,transjogja tiket bus transjogja,low,8,Friday,0,3,night,20,4,1
U002,karyawan,2025-08-15 04:23:00,timezone,top up kartu game,hiburan,1,105911,105911,QRIS,timezone top up kartu game,medium,8,Friday,0,4,night,17,5,1
U005,anak_sultan,2025-08-15 10:46:00,warmindo,indomie kuah kornet,makanan & minuman,2,20811,41622,Debit Card,warmindo indomie kuah kornet,low,8,Friday,0,10,morning,19,4,0
U002,karyawan,2025-08-15 12:17:00,spotify,spotify premium individual,hiburan,1,65584,65584,QRIS,spotify spotify premium individual,medium,8,Friday,0,12,afternoon,26,4,1
U004,ibu_rumah_tangga,2025-08-15 21:44:00,shopeepay,bayar tagihan listrik,tagihan & utilitas,1,209003,209003,Debit Card,shopeepay bayar tagihan listrik,high,8,Friday,0,21,night,21,4,0
U005,anak_sultan,2025-08-16 00:47:00,timezone,top up kartu game,hiburan,1,90833,90833,Debit Card,timezone top up kartu game,medium,8,Saturday,1,0,night,17,5,0
U005,anak_sultan,2025-08-16 11:03:00,steam,top up steam wallet,hiburan,1,116776,116776,Cash,steam top up steam wallet,medium,8,Saturday,1,11,afternoon,19,5,0
U001,anak_kos,2025-08-16 14:15:00,laundryklin,laundry kiloan 3kg,kebutuhan rumah,5,22825,114125,Debit Card,laundryklin laundry kiloan 3kg,medium,8,Saturday,1,14,afternoon,18,4,0
U004,ibu_rumah_tangga,2025-08-16 17:47:00,k24,lameson 4mg tablet,kesehatan,1,6310,6310,Cash,k24 lameson 4mg tablet,low,8,Saturday,1,17,evening,18,4,0
U003,mahasiswa,2025-08-16 23:43:00,transjogja,tiket bus transjogja,transport,1,3758,3758,OVO,transjogja tiket bus transjogja,low,8,Saturday,1,23,night,20,4,1
U002,karyawan,2025-08-17 13:38:00,timezone,top up kartu game,hiburan,1,106958,106958,DANA,timezone top up kartu game,medium,8,Sunday,1,13,afternoon,17,5,1
U002,karyawan,2025-08-17 14:23:00,netflix,langganan netflix mobile,hiburan,1,52753,52753,OVO,netflix langganan netflix mobile,medium,8,Sunday,1,14,afternoon,24,4,1
U001,anak_kos,2025-08-17 16:37:00,superindo,apel fuji 1kg,makanan & minuman,2,42303,84606,Debit Card,superindo apel fuji 1kg,medium,8,Sunday,1,16,evening,13,4,0
U005,anak_sultan,2025-08-17 21:00:00,superindo,yogurt cimory,makanan & minuman,1,9595,9595,Cash,superindo yogurt cimory,low,8,Sunday,1,21,night,13,3,0
U002,karyawan,2025-08-17 21:42:00,shopee official store,jago mie instan 34 gram 1 dus isi 40 bgks,makanan & minuman,1,60082,60082,QRIS,shopee official store jago mie instan 34 gram 1 dus isi 40 bgks,medium,8,Sunday,1,21,night,41,13,1
U002,karyawan,2025-08-17 23:59:00,superindo,beras ramos 5kg,makanan & minuman,2,90082,180164,Cash,superindo beras ramos 5kg,medium,8,Sunday,1,23,night,15,4,0
U002,karyawan,2025-08-18 01:23:00,parkir plaza,parkir mobil,transport,1,9487,9487,Cash,parkir plaza parkir mobil,low,8,Monday,0,1,night,12,4,0
U004,ibu_rumah_tangga,2025-08-18 18:58:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,2,108096,216192,Debit Card,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,8,Monday,0,18,evening,90,16,0
U005,anak_sultan,2025-08-18 20:58:00,indomaret,aqua 600ml,makanan & minuman,2,3236,6472,GoPay,indomaret aqua 600ml,low,8,Monday,0,20,night,10,3,1
U004,ibu_rumah_tangga,2025-08-18 22:07:00,bpjs,iuran bpjs kesehatan,tagihan & utilitas,1,142751,142751,Debit Card,bpjs iuran bpjs kesehatan,medium,8,Monday,0,22,night,20,4,0
U005,anak_sultan,2025-08-18 22:47:00,netflix,langganan netflix mobile,hiburan,1,53596,53596,Debit Card,netflix langganan netflix mobile,medium,8,Monday,0,22,night,24,4,0
U002,karyawan,2025-08-19 01:06:00,miniso,miniso parfum wanita 30ml dreamland eau de toilette lady perfumes tahan lama,belanja,1,58448,58448,DANA,miniso miniso parfum wanita 30ml dreamland eau de toilette lady perfumes tahan lama,medium,8,Tuesday,0,1,night,76,13,1
U003,mahasiswa,2025-08-19 02:41:00,gacoan,lemon tea hot,makanan & minuman,1,6599,6599,Cash,gacoan lemon tea hot,low,8,Tuesday,0,2,night,13,4,0
U003,mahasiswa,2025-08-19 05:39:00,kai access,tiket kereta ekonomi,transport,1,137297,137297,GoPay,kai access tiket kereta ekonomi,medium,8,Tuesday,0,5,morning,20,5,1
U001,anak_kos,2025-08-19 06:12:00,tol indonesia,top up e toll,transport,1,102016,102016,OVO,tol indonesia top up e toll,medium,8,Tuesday,0,6,morning,13,6,1
U004,ibu_rumah_tangga,2025-08-19 06:25:00,youvit store,youvit multivitamin gummy adult,kesehatan,1,127062,127062,OVO,youvit store youvit multivitamin gummy adult,medium,8,Tuesday,0,6,morning,31,6,1
U005,anak_sultan,2025-08-19 09:04:00,miniso,miniso parfum wanita 30ml dreamland eau de toilette lady perfumes tahan lama,belanja,3,53942,161826,OVO,miniso miniso parfum wanita 30ml dreamland eau de toilette lady perfumes tahan lama,medium,8,Tuesday,0,9,morning,76,13,1
U005,anak_sultan,2025-08-19 20:14:00,disney hotstar,langganan disney bulanan,hiburan,1,70720,70720,DANA,disney hotstar langganan disney bulanan,medium,8,Tuesday,0,20,night,24,5,1
U002,karyawan,2025-08-20 00:02:00,superindo,sosis kanzler,makanan & minuman,2,33911,67822,GoPay,superindo sosis kanzler,medium,8,Wednesday,0,0,night,13,3,1
U002,karyawan,2025-08-20 03:37:00,miniso,miniso official boneka mainan we bare bears boneka beruang standing doll plush toy boneka lembut lucu,belanja,1,130871,130871,DANA,miniso miniso official boneka mainan we bare bears boneka beruang standing doll plush toy boneka lembut lucu,medium,8,Wednesday,0,3,night,101,17,1
U004,ibu_rumah_tangga,2025-08-20 06:40:00,k24,fundifar tablet,kesehatan,1,7123,7123,Cash,k24 fundifar tablet,low,8,Wednesday,0,6,morning,15,3,0
U002,karyawan,2025-08-20 08:00:00,miniso,miniso diffuser humidifier mist purifier pelembab kipas kw jsq11 cool pelembab udara,belanja,3,141430,424290,DANA,miniso miniso diffuser humidifier mist purifier pelembab kipas kw jsq11 cool pelembab udara,high,8,Wednesday,0,8,morning,84,13,1
U004,ibu_rumah_tangga,2025-08-20 10:59:00,miniso,miniso matras yoga mat anti slip senam yoga gym matrass fitness karpet matras alat olahraga,kebutuhan rumah,1,113990,113990,Debit Card,miniso miniso matras yoga mat anti slip senam yoga gym matrass fitness karpet matras alat olahraga,medium,8,Wednesday,0,10,morning,91,16,0
U004,ibu_rumah_tangga,2025-08-20 12:10:00,xl axiata,paket data xtra combo,tagihan & utilitas,1,61941,61941,Cash,xl axiata paket data xtra combo,medium,8,Wednesday,0,12,afternoon,21,6,0
U005,anak_sultan,2025-08-20 14:22:00,superindo,beras ramos 5kg,makanan & minuman,1,68035,68035,DANA,superindo beras ramos 5kg,medium,8,Wednesday,0,14,afternoon,15,4,1
U002,karyawan,2025-08-20 15:43:00,timezone,top up kartu game,hiburan,1,108497,108497,QRIS,timezone top up kartu game,medium,8,Wednesday,0,15,evening,17,5,1
U004,ibu_rumah_tangga,2025-08-20 15:47:00,miniso,miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,kebutuhan rumah,1,88841,88841,DANA,miniso miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,medium,8,Wednesday,0,15,evening,118,19,1
U001,anak_kos,2025-08-20 19:17:00,gacoan,chocoan ice,makanan & minuman,1,8362,8362,OVO,gacoan chocoan ice,low,8,Wednesday,0,19,night,11,3,1
U001,anak_kos,2025-08-20 19:31:00,traveloka,tiket pesawat domestik,transport,1,890244,890244,Cash,traveloka tiket pesawat domestik,high,8,Wednesday,0,19,night,22,4,0
U002,karyawan,2025-08-20 22:10:00,bluebird,taksi bluebird,transport,1,80154,80154,QRIS,bluebird taksi bluebird,medium,8,Wednesday,0,22,night,14,3,1
U004,ibu_rumah_tangga,2025-08-21 03:16:00,k24,becefort kaplet per strip isi 4 kaplet,kesehatan,1,6342,6342,OVO,k24 becefort kaplet per strip isi 4 kaplet,low,8,Thursday,0,3,night,38,8,1
U002,karyawan,2025-08-21 13:18:00,shopee official store,kopi bubuk merk cap 77 1 kg robusta kualitas istimewa,makanan & minuman,2,20476,40952,DANA,shopee official store kopi bubuk merk cap 77 1 kg robusta kualitas istimewa,low,8,Thursday,0,13,afternoon,53,13,1
U001,anak_kos,2025-08-21 16:16:00,superindo,daging ayam fillet,makanan & minuman,2,33723,67446,OVO,superindo daging ayam fillet,medium,8,Thursday,0,16,evening,18,4,1
U002,karyawan,2025-08-21 17:01:00,spbu vivo,revvo 90,transport,1,128928,128928,DANA,spbu vivo revvo 90,medium,8,Thursday,0,17,evening,8,4,1
U005,anak_sultan,2025-08-21 17:14:00,miniso,miniso cangkir tritan lurus seri mickey 600ml botol minum tempat tumbler tritan water bottle,belanja,3,79942,239826,Debit Card,miniso miniso cangkir tritan lurus seri mickey 600ml botol minum tempat tumbler tritan water bottle,high,8,Thursday,0,17,evening,92,15,0
U002,karyawan,2025-08-21 18:23:00,bluebird,taksi bluebird,transport,1,71197,71197,DANA,bluebird taksi bluebird,medium,8,Thursday,0,18,evening,14,3,1
U003,mahasiswa,2025-08-21 19:31:00,trendyfashion,pulpen gel hitam premium quality,pendidikan,1,54852,54852,Cash,trendyfashion pulpen gel hitam premium quality,medium,8,Thursday,0,19,night,32,6,0
U004,ibu_rumah_tangga,2025-08-21 22:49:00,k24,vitamin c triman 50mg tablet,kesehatan,1,2426,2426,Debit Card,k24 vitamin c triman 50mg tablet,low,8,Thursday,0,22,night,28,6,0
U002,karyawan,2025-08-21 23:01:00,miniso,miniso cangkir tritan lurus seri mickey 600ml botol minum tempat tumbler tritan water bottle,belanja,1,73850,73850,OVO,miniso miniso cangkir tritan lurus seri mickey 600ml botol minum tempat tumbler tritan water bottle,medium,8,Thursday,0,23,night,92,15,1
U004,ibu_rumah_tangga,2025-08-21 23:29:00,k24,amoxsan 500mg kapsul,kesehatan,1,4817,4817,Debit Card,k24 amoxsan 500mg kapsul,low,8,Thursday,0,23,night,20,4,0
U004,ibu_rumah_tangga,2025-08-22 02:30:00,pdam,tagihan air bulanan,tagihan & utilitas,1,83431,83431,Cash,pdam tagihan air bulanan,medium,8,Friday,0,2,night,19,4,0
U004,ibu_rumah_tangga,2025-08-22 03:56:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,2,99193,198386,DANA,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,medium,8,Friday,0,3,night,74,14,1
U002,karyawan,2025-08-22 08:00:00,miniso,miniso body mist parfum perfum spray wanita pria 150ml pengharum badan tubuh sehari hari,belanja,1,28956,28956,GoPay,miniso miniso body mist parfum perfum spray wanita pria 150ml pengharum badan tubuh sehari hari,low,8,Friday,0,8,morning,88,15,1
U005,anak_sultan,2025-08-22 08:17:00,youtube premium,langganan youtube premium,hiburan,1,74329,74329,DANA,youtube premium langganan youtube premium,medium,8,Friday,0,8,morning,25,5,1
U002,karyawan,2025-08-22 12:17:00,traveloka,tiket pesawat domestik,transport,1,798048,798048,QRIS,traveloka tiket pesawat domestik,high,8,Friday,0,12,afternoon,22,4,1
U004,ibu_rumah_tangga,2025-08-22 13:07:00,miniso,miniso keranjang penyimpanan rak serbaguna multifungsi ukuran kecil,kebutuhan rumah,5,15573,77865,DANA,miniso miniso keranjang penyimpanan rak serbaguna multifungsi ukuran kecil,medium,8,Friday,0,13,afternoon,67,9,1
U002,karyawan,2025-08-22 13:09:00,youtube premium,langganan youtube premium,hiburan,1,62606,62606,Cash,youtube premium langganan youtube premium,medium,8,Friday,0,13,afternoon,25,5,0
U005,anak_sultan,2025-08-22 16:30:00,warmindo,kopi hitam,makanan & minuman,1,6197,6197,GoPay,warmindo kopi hitam,low,8,Friday,0,16,evening,10,3,1
U002,karyawan,2025-08-23 00:55:00,spbu vivo,revvo 90,transport,1,124077,124077,Cash,spbu vivo revvo 90,medium,8,Saturday,1,0,night,8,4,0
U001,anak_kos,2025-08-23 00:56:00,laundryklin,laundry kiloan 3kg,kebutuhan rumah,4,21762,87048,GoPay,laundryklin laundry kiloan 3kg,medium,8,Saturday,1,0,night,18,4,1
U004,ibu_rumah_tangga,2025-08-23 03:54:00,k24,lameson 4mg tablet,kesehatan,1,6757,6757,QRIS,k24 lameson 4mg tablet,low,8,Saturday,1,3,night,18,4,1
U002,karyawan,2025-08-23 08:04:00,gramedia,novel best seller,hiburan,1,102941,102941,GoPay,gramedia novel best seller,medium,8,Saturday,1,8,morning,17,4,1
U001,anak_kos,2025-08-23 08:10:00,aqua,isi ulang galon,kebutuhan rumah,2,17515,35030,Cash,aqua isi ulang galon,low,8,Saturday,1,8,morning,15,4,0
U001,anak_kos,2025-08-23 19:10:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,2,80800,161600,OVO,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,medium,8,Saturday,1,19,night,78,12,1
